epoch,learning_rate,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1
0,9.140576474687265e-06,0.5422585764672299,0.7907712459564209,0.49852582812309265,0.5129930377006531,0.5056560039520264,0.4461523677901053,0.8199234008789062,0.5779816508293152,0.3471074402332306,0.4337349236011505
1,6.890576474687264e-06,0.48305632893324896,0.8168285489082336,0.5550917983055115,0.6140350699424744,0.5830775499343872,0.4214612764654848,0.8062397241592407,0.510688841342926,0.5922865271568298,0.5484693646430969
2,4.109423525312737e-06,0.45119702529991196,0.8338606953620911,0.5922074913978577,0.6536077260971069,0.6213945150375366,0.40184859060875955,0.8385331034660339,0.606249988079071,0.5344352722167969,0.5680819749832153
3,1.8594235253127369e-06,0.4202651389758282,0.8482514023780823,0.6265621185302734,0.6745811700820923,0.6496855616569519,0.3890818923516138,0.8363437056541443,0.5820512771606445,0.6253443360328674,0.6029216647148132
4,1e-06,0.39815377989661294,0.8593401908874512,0.6525392532348633,0.6966099739074707,0.6738548278808594,0.35423148591356673,0.8571428656578064,0.6645161509513855,0.5674931406974792,0.6121842861175537
